timestamp_ns,open,high,low,close,volume
1787888700000000000,1875.70,1893.00,1875.70,1883.90,588208
1787888760000000000,1883.90,1884.70,1878.40,1884.00,241696
1787888820000000000,1883.00,1884.60,1878.30,1879.50,194074
1787888880000000000,1879.50,1880.00,1877.70,1877.90,45736
1787888940000000000,1877.90,1881.40,1877.90,1881.40,57039
1787889000000000000,1881.40,1882.00,1880.10,1881.80,28162
1787889060000000000,1882.00,1884.00,1881.90,1884.00,77346
1787889120000000000,1884.00,1884.00,1882.20,1882.80,19173
1787889180000000000,1882.80,1883.00,1881.60,1881.70,8550
1787889240000000000,1881.90,1888.60,1881.70,1887.30,118477
1787889300000000000,1887.30,1888.80,1886.30,1888.70,68617
1787889360000000000,1888.70,1889.70,1888.60,1889.50,44353
1787889420000000000,1889.50,1894.30,1889.20,1893.00,104099
1787889480000000000,1893.00,1893.70,1889.50,1890.30,76126
1787889540000000000,1890.80,1891.50,1889.20,1889.20,28200
1787889600000000000,1889.90,1890.80,1888.30,1888.70,23228
1787889660000000000,1888.80,1889.40,1888.10,1888.50,14139
1787889720000000000,1889.00,1889.00,1887.30,1887.70,14265
1787889780000000000,1888.60,1889.00,1887.40,1888.30,12482
1787889840000000000,1888.80,1888.80,1887.00,1887.90,23877
1787889900000000000,1887.90,1889.40,1887.90,1888.90,15864
1787889960000000000,1889.00,1890.00,1888.90,1890.00,15278
1787890020000000000,1890.00,1890.00,1888.20,1889.20,16606
1787890080000000000,1889.40,1890.00,1887.70,1887.70,22732
1787890140000000000,1888.50,1888.50,1885.40,1885.70,14286
1787890200000000000,1885.60,1887.40,1884.80,1885.90,71737
1787890260000000000,1886.00,1888.00,1886.00,1887.90,26772
1787890320000000000,1888.00,1888.00,1886.00,1886.40,14284
1787890380000000000,1886.30,1888.00,1886.30,1888.00,13892
1787890440000000000,1888.00,1888.00,1885.70,1885.70,17570
1787890500000000000,1886.50,1887.60,1886.30,1887.00,12616
1787890560000000000,1887.00,1887.00,1883.40,1883.50,20121
1787890620000000000,1883.50,1884.00,1881.80,1882.50,15394
1787890680000000000,1882.70,1883.00,1880.00,1880.00,25880
1787890740000000000,1880.30,1880.30,1879.10,1880.00,14339
1787890800000000000,1880.20,1882.00,1879.80,1881.50,18085
1787890860000000000,1881.90,1882.00,1880.60,1881.60,10112
1787890920000000000,1881.80,1883.80,1881.40,1883.00,20044
1787890980000000000,1883.20,1883.60,1882.40,1882.70,9212
1787891040000000000,1882.70,1884.00,1882.10,1883.60,9617
1787891100000000000,1883.60,1885.00,1882.00,1885.00,20986
1787891160000000000,1885.00,1886.00,1883.80,1885.20,27930
1787891220000000000,1885.80,1886.00,1884.50,1885.60,47211
1787891280000000000,1885.70,1888.20,1885.10,1886.80,29964
1787891340000000000,1887.00,1887.00,1885.10,1886.40,19947
1787891400000000000,1886.60,1886.90,1883.00,1884.00,14999
1787891460000000000,1884.40,1884.90,1882.80,1882.80,6363
1787891520000000000,1883.50,1884.30,1882.90,1883.90,7911
1787891580000000000,1884.10,1884.40,1882.00,1882.20,4852
1787891640000000000,1882.70,1883.10,1881.40,1882.00,13058
1787891700000000000,1882.00,1883.50,1881.60,1883.20,13366
1787891760000000000,1883.20,1883.30,1882.10,1882.50,4967
1787891820000000000,1882.50,1883.20,1882.40,1883.10,3666
1787891880000000000,1883.20,1884.20,1883.10,1884.10,7800
1787891940000000000,1884.20,1884.70,1884.00,1884.40,4666
1787892000000000000,1884.40,1884.60,1881.80,1881.90,20666
1787892060000000000,1882.00,1883.10,1881.90,1882.80,61354
1787892120000000000,1883.00,1883.10,1881.90,1882.00,7311
1787892180000000000,1882.00,1882.00,1881.70,1881.90,15551
1787892240000000000,1882.00,1882.60,1881.10,1882.60,25642
1787892300000000000,1882.60,1884.00,1882.50,1882.50,18681
1787892360000000000,1882.90,1882.90,1881.40,1882.90,15191
1787892420000000000,1882.90,1883.70,1882.50,1883.30,21021
1787892480000000000,1883.40,1883.70,1882.60,1883.30,4962
1787892540000000000,1883.70,1883.80,1881.90,1882.50,34222
1787892600000000000,1883.00,1883.00,1882.00,1882.60,27933
1787892660000000000,1882.80,1883.30,1882.60,1883.30,5137
1787892720000000000,1883.30,1883.50,1882.00,1882.50,30963
1787892780000000000,1882.90,1882.90,1882.50,1882.50,3806
1787892840000000000,1882.60,1883.40,1881.10,1883.40,14897
1787892900000000000,1883.60,1883.70,1882.00,1883.20,43072
1787892960000000000,1883.20,1883.50,1883.00,1883.40,3076
1787893020000000000,1883.50,1883.80,1883.40,1883.50,5089
1787893080000000000,1883.50,1883.50,1881.90,1882.90,29181
1787893140000000000,1883.00,1883.30,1882.00,1882.80,32335
1787893200000000000,1882.90,1883.20,1882.00,1882.50,8853
1787893260000000000,1882.50,1882.80,1882.00,1882.50,30308
1787893320000000000,1882.60,1882.70,1881.70,1882.00,18383
1787893380000000000,1882.00,1882.30,1881.90,1882.00,13332
1787893440000000000,1882.20,1882.40,1881.90,1882.00,24315
1787893500000000000,1882.00,1883.90,1882.00,1882.90,19449
1787893560000000000,1883.30,1883.30,1881.10,1882.00,28625
1787893620000000000,1882.00,1882.00,1881.10,1881.70,6453
1787893680000000000,1882.00,1882.00,1881.00,1881.00,7961
1787893740000000000,1881.50,1881.50,1881.00,1881.20,5092
1787893800000000000,1881.30,1881.30,1879.60,1879.60,24122
1787893860000000000,1880.30,1880.30,1878.00,1878.40,15592
1787893920000000000,1878.40,1879.50,1878.20,1879.20,8580
1787893980000000000,1879.50,1880.30,1879.20,1879.80,4905
1787894040000000000,1880.30,1880.50,1879.50,1879.90,9582
1787894100000000000,1880.50,1880.50,1877.10,1877.20,13116
1787894160000000000,1877.60,1877.60,1876.70,1877.10,6716
1787894220000000000,1877.40,1877.40,1876.20,1876.40,5084
1787894280000000000,1876.60,1876.80,1876.10,1876.80,3712
1787894340000000000,1876.80,1878.20,1876.80,1877.20,10541
1787894400000000000,1877.40,1878.60,1877.20,1878.50,5060
1787894460000000000,1878.60,1878.70,1876.90,1877.20,7974
1787894520000000000,1877.20,1877.20,1876.50,1876.80,8609
1787894580000000000,1877.00,1877.10,1876.60,1876.80,5112
1787894640000000000,1876.90,1877.20,1876.80,1877.00,4679
1787894700000000000,1877.20,1877.70,1876.80,1877.00,7101
1787894760000000000,1877.10,1879.30,1876.90,1878.70,5741
1787894820000000000,1879.10,1879.10,1878.00,1878.10,5808
1787894880000000000,1878.20,1878.50,1878.10,1878.20,2788
1787894940000000000,1878.30,1878.50,1877.60,1877.60,3738
1787895000000000000,1877.70,1879.40,1876.90,1878.90,315169
1787895060000000000,1879.00,1879.30,1878.60,1878.70,4517
1787895120000000000,1878.80,1879.20,1878.40,1878.90,4259
1787895180000000000,1879.00,1879.20,1878.50,1878.50,4895
1787895240000000000,1878.80,1878.80,1877.80,1878.00,5646
1787895300000000000,1878.10,1878.40,1877.00,1877.20,12845
1787895360000000000,1877.40,1877.40,1876.80,1877.00,3723
1787895420000000000,1877.10,1877.10,1876.60,1876.80,4665
1787895480000000000,1876.90,1877.10,1876.70,1876.70,4396
1787895540000000000,1876.80,1876.80,1875.50,1875.50,15670
1787895600000000000,1875.60,1876.00,1875.30,1875.40,9225
1787895660000000000,1875.50,1877.10,1875.10,1877.00,28833
1787895720000000000,1877.10,1878.10,1877.00,1878.00,3043
1787895780000000000,1878.10,1879.10,1877.50,1877.50,17669
1787895840000000000,1877.80,1878.10,1877.50,1877.90,4521
1787895900000000000,1877.90,1878.00,1877.50,1877.50,5954
1787895960000000000,1877.60,1877.60,1877.00,1877.30,3419
1787896020000000000,1877.30,1877.40,1877.00,1877.00,2807
1787896080000000000,1877.10,1877.50,1877.00,1877.00,4049
1787896140000000000,1877.10,1877.20,1877.00,1877.00,3544
1787896200000000000,1877.10,1877.10,1877.00,1877.10,1935
1787896260000000000,1877.10,1877.20,1876.50,1876.80,11616
1787896320000000000,1876.80,1877.10,1876.50,1876.90,16870
1787896380000000000,1876.90,1878.20,1876.70,1877.50,13125
1787896440000000000,1877.50,1877.80,1877.20,1877.50,4013
1787896500000000000,1877.50,1877.80,1877.20,1877.20,2207
1787896560000000000,1877.40,1877.40,1875.80,1876.20,13287
1787896620000000000,1876.20,1876.50,1875.70,1875.70,6198
1787896680000000000,1875.80,1875.80,1873.80,1875.00,22170
1787896740000000000,1875.00,1875.40,1873.80,1874.00,11835
1787896800000000000,1873.80,1875.00,1873.80,1874.80,6165
1787896860000000000,1874.80,1874.80,1873.70,1874.50,7880
1787896920000000000,1874.50,1874.50,1873.00,1873.10,6983
1787896980000000000,1873.50,1873.50,1871.70,1871.70,9079
1787897040000000000,1872.00,1872.00,1870.10,1870.80,58896
1787897100000000000,1870.80,1871.10,1870.40,1871.00,4241
1787897160000000000,1871.00,1871.00,1870.10,1870.70,3376
1787897220000000000,1870.90,1871.30,1870.60,1871.00,8721
1787897280000000000,1871.30,1873.40,1871.00,1873.00,16392
1787897340000000000,1872.70,1873.40,1871.80,1871.80,8262
