timestamp_ns,open,high,low,close,volume
1787888700000000000,1046.00,1048.30,1044.30,1044.80,81166
1787888760000000000,1044.80,1044.80,1043.00,1043.40,30196
1787888820000000000,1043.40,1045.40,1043.10,1045.00,22391
1787888880000000000,1044.90,1045.30,1043.80,1044.60,16156
1787888940000000000,1044.60,1044.70,1043.10,1043.30,16079
1787889000000000000,1043.50,1043.50,1040.80,1041.20,22587
1787889060000000000,1041.20,1042.00,1040.80,1041.50,14288
1787889120000000000,1041.50,1041.80,1040.60,1040.80,26844
1787889180000000000,1040.80,1042.50,1040.50,1042.40,29478
1787889240000000000,1042.50,1043.20,1042.20,1042.80,44227
1787889300000000000,1042.90,1044.40,1042.70,1044.40,54974
1787889360000000000,1044.30,1045.20,1043.90,1045.20,28515
1787889420000000000,1045.10,1046.20,1044.90,1045.70,44800
1787889480000000000,1045.90,1045.90,1044.30,1045.00,19476
1787889540000000000,1044.90,1044.90,1044.30,1044.50,10370
1787889600000000000,1044.60,1044.60,1043.40,1043.90,27378
1787889660000000000,1044.20,1044.50,1043.20,1043.50,13971
1787889720000000000,1043.50,1043.90,1043.20,1043.90,11602
1787889780000000000,1043.80,1044.40,1043.40,1043.70,9652
1787889840000000000,1043.70,1043.80,1043.20,1043.60,12905
1787889900000000000,1043.60,1043.60,1042.80,1043.10,15044
1787889960000000000,1043.20,1043.60,1042.20,1042.50,23725
1787890020000000000,1042.50,1042.50,1041.50,1042.00,20626
1787890080000000000,1042.00,1042.20,1041.80,1042.00,4743
1787890140000000000,1042.00,1042.80,1041.40,1042.50,9121
1787890200000000000,1042.70,1043.20,1041.90,1043.20,8920
1787890260000000000,1043.20,1043.20,1042.60,1043.00,6819
1787890320000000000,1043.00,1043.00,1042.50,1042.90,6078
1787890380000000000,1042.90,1043.30,1042.80,1043.30,6720
1787890440000000000,1043.30,1043.30,1042.50,1042.70,8002
1787890500000000000,1042.80,1043.20,1042.70,1043.20,7398
1787890560000000000,1043.20,1043.50,1043.00,1043.40,6712
1787890620000000000,1043.50,1043.60,1043.20,1043.60,10653
1787890680000000000,1043.50,1043.60,1043.10,1043.30,8389
1787890740000000000,1043.30,1043.50,1043.10,1043.30,3063
1787890800000000000,1043.50,1043.60,1043.30,1043.50,6280
1787890860000000000,1043.60,1043.70,1043.30,1043.60,7953
1787890920000000000,1043.70,1046.70,1043.20,1046.50,49691
1787890980000000000,1046.30,1048.10,1046.30,1047.50,66610
1787891040000000000,1047.50,1048.00,1047.00,1047.60,96974
1787891100000000000,1047.60,1048.40,1047.00,1047.50,119179
1787891160000000000,1047.60,1047.60,1046.10,1046.60,28369
1787891220000000000,1046.60,1047.20,1045.60,1047.10,26341
1787891280000000000,1047.10,1047.10,1046.40,1046.50,4452
1787891340000000000,1046.60,1047.20,1046.50,1047.10,10950
1787891400000000000,1047.20,1047.20,1046.60,1046.60,7470
1787891460000000000,1047.00,1047.00,1046.50,1047.00,7507
1787891520000000000,1047.00,1047.10,1046.70,1047.00,6161
1787891580000000000,1047.00,1047.40,1046.70,1047.40,15327
1787891640000000000,1047.40,1047.90,1047.00,1047.10,6745
1787891700000000000,1047.40,1047.60,1047.10,1047.40,5211
1787891760000000000,1047.40,1047.40,1046.90,1047.00,4789
1787891820000000000,1047.00,1047.90,1046.90,1047.70,11433
1787891880000000000,1047.70,1048.00,1047.50,1047.70,7565
1787891940000000000,1047.90,1048.20,1047.10,1047.30,14012
1787892000000000000,1047.30,1047.90,1047.00,1047.80,14005
1787892060000000000,1047.60,1047.80,1047.50,1047.60,14168
1787892120000000000,1047.80,1048.20,1047.60,1048.00,6756
1787892180000000000,1048.20,1048.70,1048.00,1048.10,20776
1787892240000000000,1048.50,1049.00,1048.40,1048.80,12261
1787892300000000000,1049.00,1050.60,1048.80,1050.10,43549
1787892360000000000,1050.50,1051.00,1050.00,1050.50,27674
1787892420000000000,1050.70,1051.20,1049.30,1049.30,23971
1787892480000000000,1049.40,1049.80,1049.00,1049.40,10964
