timestamp_ns,open,high,low,close,volume
1787888700000000000,2018.00,2018.00,2002.00,2003.90,14596
1787888760000000000,2003.90,2006.80,2002.20,2005.50,6101
1787888820000000000,2005.80,2006.70,2004.80,2006.00,2949
1787888880000000000,2006.00,2006.00,2004.00,2005.00,2752
1787888940000000000,2004.90,2005.60,2002.00,2003.60,4354
1787889000000000000,2003.00,2003.20,2001.00,2001.20,7010
1787889060000000000,2001.80,2003.60,1997.50,2000.60,26078
1787889120000000000,2001.40,2002.70,2000.60,2001.50,5826
1787889180000000000,2001.50,2002.70,2001.00,2002.70,1977
1787889240000000000,2002.50,2003.40,2001.90,2003.00,4294
1787889300000000000,2003.00,2004.70,2003.00,2004.00,1094
1787889360000000000,2004.20,2005.00,2003.00,2005.00,2196
1787889420000000000,2005.00,2005.70,2004.30,2005.30,1680
1787889480000000000,2005.40,2006.00,2004.60,2005.60,1427
1787889540000000000,2005.60,2007.00,2005.00,2007.00,1280
1787889600000000000,2006.60,2006.90,2005.20,2005.60,2022
1787889660000000000,2005.60,2006.00,2003.70,2005.10,3346
1787889720000000000,2005.00,2005.60,2003.70,2004.70,1386
1787889780000000000,2005.00,2006.10,2004.70,2005.90,539
1787889840000000000,2005.80,2006.80,2005.30,2006.60,1052
1787889900000000000,2006.30,2007.00,2005.50,2006.80,867
1787889960000000000,2006.80,2006.90,2006.00,2006.50,616
1787890020000000000,2006.50,2007.00,2006.00,2006.50,456
1787890080000000000,2006.50,2006.70,2005.50,2006.50,1463
1787890140000000000,2006.20,2006.80,2005.60,2006.70,585
1787890200000000000,2006.70,2006.90,2005.50,2006.60,1432
1787890260000000000,2006.60,2006.60,2006.20,2006.20,531
1787890320000000000,2006.60,2007.00,2006.00,2006.70,1804
1787890380000000000,2006.70,2006.70,2006.00,2006.60,351
1787890440000000000,2006.60,2006.70,2002.30,2003.50,6413
1787890500000000000,2004.30,2004.70,2003.10,2004.20,1726
1787890560000000000,2004.60,2004.90,2003.80,2004.60,988
1787890620000000000,2004.60,2004.60,2003.50,2003.80,744
1787890680000000000,2004.00,2004.80,2003.60,2004.60,661
1787890740000000000,2004.60,2004.70,2003.90,2003.90,533
1787890800000000000,2004.00,2004.70,2003.90,2004.00,752
1787890860000000000,2004.60,2005.00,2003.70,2004.00,976
1787890920000000000,2004.20,2004.60,2002.30,2003.00,2928
1787890980000000000,2003.10,2004.70,2003.10,2004.30,748
1787891040000000000,2004.30,2004.90,2003.70,2004.20,1393
1787891100000000000,2004.60,2005.40,2003.40,2004.00,3372
1787891160000000000,2004.60,2005.80,2004.00,2004.70,1363
1787891220000000000,2005.40,2005.40,2004.40,2005.00,777
1787891280000000000,2005.00,2005.00,2003.80,2004.60,905
1787891340000000000,2004.60,2004.70,2003.30,2003.30,676
1787891400000000000,2003.80,2004.10,2003.30,2003.40,458
1787891460000000000,2004.00,2004.10,2003.30,2003.90,680
1787891520000000000,2004.10,2004.70,2003.90,2004.00,680
1787891580000000000,2004.40,2004.40,2003.60,2003.60,345
1787891640000000000,2003.90,2004.00,2003.50,2003.90,335
1787891700000000000,2003.90,2004.00,2003.50,2003.90,193
1787891760000000000,2003.90,2003.90,2003.30,2003.40,350
1787891820000000000,2003.90,2003.90,2003.40,2003.70,518
1787891880000000000,2004.00,2004.80,2003.60,2004.40,983
1787891940000000000,2004.40,2004.40,2003.80,2003.80,231
1787892000000000000,2003.90,2003.90,2003.60,2003.80,297
1787892060000000000,2003.90,2003.90,2003.60,2003.90,200
1787892120000000000,2003.90,2004.40,2003.60,2004.00,1008
1787892180000000000,2004.40,2004.50,2004.00,2004.20,332
1787892240000000000,2004.50,2004.60,2003.70,2003.90,1534
1787892300000000000,2004.30,2004.30,2003.60,2004.00,1050
1787892360000000000,2004.10,2005.00,2003.10,2004.50,4200
1787892420000000000,2004.50,2005.00,2003.80,2004.70,1299
1787892480000000000,2004.70,2004.70,2003.20,2003.90,458
1787892540000000000,2004.30,2004.60,2003.10,2003.70,553
1787892600000000000,2003.70,2003.80,2003.00,2003.60,769
1787892660000000000,2003.60,2004.00,2003.00,2003.90,1370
1787892720000000000,2004.00,2004.00,2003.30,2004.00,26331
1787892780000000000,2003.70,2003.70,2002.10,2003.30,9405
1787892840000000000,2003.70,2003.70,2003.00,2003.40,334
1787892900000000000,2003.50,2003.50,2003.30,2003.30,392
1787892960000000000,2003.50,2003.50,2003.00,2003.00,914
1787893020000000000,2003.50,2003.60,2003.00,2003.50,1272
1787893080000000000,2003.90,2004.10,2003.50,2004.10,261
1787893140000000000,2004.10,2005.00,2004.00,2004.40,1126
1787893200000000000,2005.00,2005.00,2004.20,2004.30,303
1787893260000000000,2005.00,2005.00,2004.30,2004.30,179
1787893320000000000,2004.70,2005.50,2004.30,2004.70,1197
1787893380000000000,2005.00,2005.40,2004.30,2005.00,706
1787893440000000000,2005.00,2005.40,2004.50,2005.20,409
1787893500000000000,2005.30,2005.30,2004.50,2005.00,352
1787893560000000000,2005.10,2005.40,2004.50,2004.50,1033
